,phrase,intents
23900,How much traffic is ahead of me,"get_info_traffic,get_location"
23901,When is the worst traffic in San Antonio,unsupported_navigation
23902,EDM shows this month in Chicago,get_event
23903,distance between maine and florida,get_distance
23904,where can I see fireworks on new years eve in chicago,get_event
23905,What day does Snoop Dogg's birthday fall on this year,unsupported_event
23906,Can you route me around any highways,update_directions
23907,Take me from Cleveland Georgia to Knoxville Tennessee avoiding Maggie Valley,get_directions
23908,What time will I get to the DMV if I leave here in 10 minutes?,"get_estimated_arrival,get_location,get_location"
23909,concerts by NKOTB this week,get_event
23910,How is the traffic in Jacksonville tonight,get_info_traffic
23911,are there pumpkin carving parties locally,get_event
23912,Are the roads icy now?,get_info_road_condition
23913,What events are happening around me,"get_event,get_location"
23914,how many miles between home and work,"get_distance,get_location_home,get_location_work"
23915,Is there an alternative traffic route with less traffic that I can take,update_directions
23916,events going on next week in Toledo,get_event
23917,Are the roads to General library is clear this night?,"get_info_traffic,get_location"
23918,best places to visit in the city,unsupported_event
23919,will it take more than 15 minutes to run to brets,"get_estimated_duration,get_location_home"
23920,How long will it take to drive to Lufkin from Texarkana with Traffic,get_estimated_duration
23921,accident reports,get_info_traffic
23922,What time of day will traffic be heaviest in Chicago,unsupported_navigation
23923,"If I leave here at 2 am, when will I get to Mansoura?","get_estimated_arrival,get_location"
23924,Plot driving I84 to Hartford with least amount of traffic arriving by 1pm.,get_directions
23925,Can i get Cairo by 7 pm by bus today?,get_estimated_arrival
23926,any good movies playing,get_event
23927,Bruno Mars concerts,get_event
23928,Where are the traffic problems today,get_info_traffic
23929,What is the distance from Tennessee to Mississippi,get_distance
23930,Update me on the traffic conditions. Please,get_info_traffic
23931,Reroute past accident on 77 to work,"update_directions,get_location_work"
23932,Show me traffic on the way to Orlando,get_info_traffic
23933,Are the roads icy this afternoon,get_info_road_condition
23934,Any construction causing traffic jams,get_info_traffic
23935,Driving directions to the MOSH in Jacksonville from Old Saint Augustine Road and I95.,"get_directions,get_location,get_location"
23936,concerts by miguel,get_event
23937,How long will it take me to drive from my work to house?,"get_estimated_duration,get_location_work,get_location_home"
23938,what time is the thanksgiving parade in new york,get_event
23939,what kind of party near Disney for tonight,"get_event,get_location"
23940,Are there any concerts in Dallas Saturday Night,get_event
23941,Give me traffic information about the way to work,"get_info_traffic,get_location_work"
23942,Farmers Markets in Phoenix this weekend,get_event
23943,how long to drive to nashville TN from home,"get_estimated_duration,get_location_home"
23944,Concerts Mariah Carey,get_event
23945,happy hour specials tonight,get_event
23946,Are there any cool events today,get_event
23947,Can I get to Bellevue by 9:00 with the current traffic conditions?,get_estimated_arrival
23948,Is there any traffic between Peachtree St and Alpharetta Rd?,get_info_traffic
23949,Will rush hour add anytime to my commute to the university today?,"get_estimated_duration,get_location"
23950,How long will it take me to drive from my house to work?,"get_estimated_duration,get_location_home,get_location_work"
23951,Are there any shortcuts I can take to get from my job to Allison's house by 4 pm?,"get_directions,get_location_work,get_location_home"
23952,When is holiday shopping traffic the worst,unsupported_navigation
23953,Any traffic delays on my way to work today,"get_info_traffic,get_location_work"
23954,Check for drive time to 4432 East Ln,"get_estimated_duration,get_location"
23955,take me home with no toll roads,"get_directions,get_location_home,get_location"
23956,Why road to take to get faster,get_directions
23957,How long will it take me to get to work this morning in traffic,"get_estimated_duration,get_location_work"
23958,Any construction going on,get_info_traffic
23959,what cool things are happening near me,"get_event,get_location"
23960,what is traffic like in sweden,get_info_traffic
23961,Nutcracker concert in Manhattan tonight,get_event
23962,What's going on in New York City that is free tomorrow night,get_event
23963,Is there road work on Highway 98,get_info_traffic
23964,Tell me about upcoming J.Cole concert dates please,get_event
23965,Any events under $20 tonight,get_event
23966,What is the driving distance between Vegas and Pahrump,get_distance
23967,Food events this week downtown DC,get_event
23968,is it heavy traffic in orlando,get_info_traffic
23969,How long is my drive home from the store,"get_estimated_duration,get_location_home,get_location"
23970,polar express dates in dayton,get_event
23971,Who is on tour in Orlando next weekend,get_event
23972,ice skating rinks open in Buffalo NY next weekend,get_event
23973,what time i need to leave the house so I can make it to downtown philly by train?,"get_estimated_departure,get_location_home"
23974,road blocks on the interstate,unsupported_navigation
23975,What time(s) are the heaviest for traffic,unsupported_navigation
23976,Show me raleigh traffic jams today,get_info_traffic
23977,What is the best route to take to Ocean City MD avoiding construction,get_directions
23978,what is my commute time to work,"get_estimated_duration,get_location_work"
23979,I need to know traffic for San Antonio,get_info_traffic
23980,What time will traffic start,get_info_traffic
23981,"What time will I arrive in Boise, if I leave Newport at 6 am?",get_estimated_arrival
23982,How many patents came out of my high school graduating class?,unsupported
23983,4th of July celebrations in Goose Creek,get_event
23984,events in Charleston,get_event
23985,List all concerts of any kind on Christmas Eve,get_event
23986,are the roads closed between franklin and lynn,get_info_traffic
23987,rap shows tonight,get_event
23988,How's the traffic in Tropicana this morning?,get_info_traffic
23989,What is there to do for fun in New York City for New Years Eve,get_event
23990,Is there a dining venue on a boat on Lake Tahoe during the holidays,unsupported
23991,"I'm driving from Richmond to DC this afternoon, how is traffic",get_info_traffic
23992,What's traffic on the parkway like today,"get_info_traffic,get_location"
23993,Is there anything going on in 2 days,get_event
23994,traffic stats,get_info_traffic
23995,What concerts are playing at Little Caesars arena in January,"get_event,get_location"
23996,what's traffic like in gonzales,get_info_traffic
23997,when is the next showing of the nutcracker in sacramento at 8pm,get_event
23998,What events are happening in Oconto tomorrow night,get_event
23999,What is the estimated duration of construction on 243,unsupported_navigation
24000,Is Woodward backed up,get_info_traffic
24001,Which way is the safest to travel to my destination,get_directions
24002,traffic delays,get_info_traffic
24003,How long will it take me to drive to the Elton John concert in San Marco?,"get_estimated_duration,get_event"
24004,Music Shows in Kansas City this weekend,get_event
24005,How much time do i need to get to the 5 o clock movie with the construction on route 307?,"get_estimated_duration,get_event"
24006,"I'm bored, what's going on tonight",get_event
24007,Are there any Pentatonix's concerts coming up,get_event
24008,I need to know the distance from Orlando to Tampa,get_distance
24009,if I leave now when will I get to work with this traffic?,"get_estimated_arrival,get_location_work"
24010,Is traffic heavy at the Ambassador bridge,"get_info_traffic,get_location"
24011,Which lane is the safest when there is alot of traffic,unsupported_navigation
