,phrase,intents
3747,don't worry about it did not have the money at the time we can just stop this together thank you for your time,"['dnc', 'courtesy_or_statement', 'needs_income']"
3748,no no i didn't say i had a bad experience with organization1 you folks have been very good to me i just have to recover from the medical expenses so i can afford to have more money deducted from my account every month i will get back to you thanks again,"['misunderstood', 'delay_finances', 'negation', 'confirmation', 'thanks_for_care', 'delay_will_reply']"
3749,i've done that already i know it's on my credit i'm trying to find somebody that can help me and explain to me how i could do bankruptcy,"['is_interested', 'credit_history']"
3750,i dont feel as though i owe the money1 service when i wanted to end it and told it would be done that way nothing was even accomplished in that month so there doesnt seem to be anything to pay,"['dissatisfied_customer', 'owes_nothing', 'existing_customer_issue']"
3751,i've tried lexington law for a few years back in 2010 i paid about 75 per month for many months my credit score went up about 40 pointsafter paying for items that weren't my fault for some of my ex husbands accounts i hadn't known about but would like to find out more about eventually since it has hurt my credit to this day yet he remarried someone with goodfresh credit and had a fresh start please let me know if there is a way to get my credit better as my ex husband decided for us to do bankruptcy and then just let me in a crappy position to this day in pains me and haunts me that i wasn't able to connect the dots and solve the mystery of my marriage demise and broken american dream that suddenly vanished after paying a 2022 mortgage for many years and having to short sale my house thank you,"['how_to_get', 'credit_history', 'courtesy_or_statement', 'about_billing', 'is_interested']"
3752,i'm calling you and it's not working for some reason and i'm pressing one to be connected and it's not working can you call me regular,"['call_now', 'system_error']"
3753,i will call you back when i am more able to talki don't believe i owe you any moneymy last dealings were taken directly from my checking account,"['owes_nothing', 'about_billing', 'delay_will_reply']"
3754,hello i can not afford this right now i'm just starting a new job and i can't fix my credit now but thank u for trying for like the hundred time,"['greeting', 'thanks_for_care', 'needs_income']"
3755,good morning the prices i was given for credit repair was much higher than my neighbor's that referred yall to me,"['greeting', 'cost_too_high']"
3756,definitely but i couldn't respond when you called at work and there's poison in the air so i couldn't respond,"['greeting', 'delay_work', 'apology']"
3757,you guys can't recover a balance because i never worked with you guys and i don't want to work if you guys please stop messaging me have a wonderful and blessed day,"['not_interested', 'courtesy_or_statement', 'dnc']"
3758,check back with me tomorrow you said in the next two days and it hasn't been two days idk why y'all keep calling like the feds,"['scheduling_mistake', 'excessive_contact', 'delay_day']"
3759,there is no balance due at all also you guys never finished what you said would be cleared off my record,"['dissatisfied_customer', 'owes_nothing']"
3760,stop do not touch my money i have told organization1 i do not want service from the agency ever please stop harassing me and do not take any of my money,"['dnc', 'dissatisfied_customer']"
3761,i am still under the weather the nurse came yesterday and the doctor prescribed me some medication i have a severe infection upper head cold and etc i can't talk now later,"['delay_sick', 'delay_hours']"
3762,yes i did since month of june i spoke to specialist and i don't know the reasons why they're disturbing me again when i'm not ready yet,"['future_interest', 'confirmation', 'transfer_success']"
3763,to finish by what i was saying because of your in authorized with drawl i wasn't able to pay my bills which incluo my credit cards + it includes other bills your little manivor cost me more than just what you with drew it cost me nearly 50000 now how are you going to fix that,"['dissatisfied_customer', 'existing_customer_issue']"
