,phrase,intents
1625,if you can provide me with a cost for 4 door sensors 3 fire smoke 3 co detectors installation and monthly that will help please show the breakdown we currently have another company for years and years i'm shopping for the best price and response time also who is responsible for maintenance and what's the cost of a service call,"specific_equipment_cost,send_quote"
1626,i haven't decided what if anything i want the price your salesperson told me was beyond my means i just am not ready to make a decision now,"delay_evaluating,transfer_success,needs_income"
1627,i understand that but i can't see spending money1 for your equipment no matter how low you make the payment it just makes it take longer to pay off,"confirmation,cost_too_high"
1628,i've said no a million times and even blocked every number and y'all still keep calling me and texting me please take me off of your list,"dnc,negation,excessive_contact"
1629,i've asked several times to remove me please remove us from this list we are no longer interested,"dnc,not_interested"
1630,i will be in touch i am still shopping around and haven't decided on anything just yet 60 per month is a little steep for me at this point in time,"delay_will_reply,cost_too_high"
1631,please remove me i already signed up with organization1 you guys were way too expensive and charged for equipment and installation adt does not,"dnc,cost_too_high,chose_competitor"
1632,right now i have a home system currently installed i'd like to get another camera installed for a back patio area and i was wondering on prices for 24 hour monitoring service,"existing_system,specific_equipment_cost,what_does_it_cost"
1633,i'm sorry but im not interested anymore so please quit texting and calling me everyday thank you,"courtesy_or_statement,dnc,not_interested,apology"
1634,hi i see that my quote is money1 a month is that the best you can do i'm deciding between you and 2 other companies today,"promo_info,delay_evaluating,greeting"
1635,i would love to talk unfortunatelyi'm out the country so either by text or email is the best thing until i return what are your packages deal and monthly service,"text_only,what_does_it_cost,is_interested"
1636,when i recently talked to a vivint agent all i want it's the panel and 4 cameras i was quoted almost 3000,"specific_equipment_cost,transfer_success"
1637,we are only interested in the cameras not the monitoring service we were hoping to buy the cameras and have them installed and thought maybe they would work like the ring cameras,"how_does_it_work,no_monitoring"
1638,would have to be at night can you just text me a quote for a small 3 bedroom house in location1 i would just want a camera outside up front and one in back,"send_quote,home_specifications"
1639,good morning for reaching out i'm no longer interested in a smart home plan a family member purchased another system thanks again for you assistance,"courtesy_or_statement,greeting,not_interested,chose_competitor"
