,phrase,intents
1647,i have told over 10 occupation1 that have contacted me that i'm no longer interested again can you please remove my information so i could no longer be contact thanks,"['courtesy_or_statement', 'dnc', 'not_interested']"
1648,i've already talked to someone we didn't not qualify to pay off the equipment we are not paying up front,"['not_eligible', 'transfer_success', 'cost_too_high']"
1649,hi name1 yes we are we are shopping around though as vivint was much more pricey than we expected,"['confirmation', 'greeting', 'delay_evaluating']"
1650,hello name1 i just wanted to see what the monthly cost would be to have organization1 security i'm looking to have some cameras in the front of my house and in the back do you guys have the door bell camera also what are the installation fees and is there a contract,"['about_contract', 'specific_equipment_cost', 'greeting', 'what_does_it_cost']"
1651,is there another number that i need to call i have been on hold for 20 minutes and before she hung up on me and called me back it was 15 minutes so a total of 35 minutes now,"['system_error', 'agent_contact_info']"
1652,did we talk the other day about packagesi believe we settled on the self install kit no activation fee i just had to buy the equipment correct what was the price again i'm at work and don't have my notes handy,"['transfer_success', 'buy_equipment']"
1653,hello thanks for reaching out i apologize for the delayed response i can give you a call around phonenumber1 today,"['schedule_call_day_n_time', 'greeting', 'apology']"
1654,we are no longer searching for a security system as we already purchased one please stop contacting me thanks,"['confirmation', 'dnc', 'has_product']"
1655,okay how much is it for the service just need to following doorbell 2 cam i really don't need for it to be monitor,"['specific_equipment_cost', 'what_does_it_cost', 'no_monitoring']"
1656,hi does the doorbell camera have to connect through a doorbell is there a way to have a camera without having a doorbell installed,"['how_does_it_work', 'greeting']"
1657,okay so you just don't know a price i'm free to call but there is no need to call i just need to know price for 3 cameras,"['specific_equipment_cost', 'call_now']"
1658,in my opinion it should be free install and free for 6 months to see if it is right for us if thats something you can do id really consider it,"['cost_demand', 'free_install']"
1659,i tried to answer i am not interested please remove me from all vivant call and email and text lists thank you,"['dnc', 'system_error', 'not_interested']"
1660,hi name1 thank you for reaching out we have decided to sell out home and won't be interested until we buy a new one ,"['future_interest', 'greeting']"
1661,i talked to someone and well it's a little hard for us right now to throw 400 up and i've never actually set one of those up,"['free_install', 'needs_income']"
1662,are you willing to give me a nocost written proposal if not please remove me if so please respond yes and we can move forward thank you for your text,"['courtesy_or_statement', 'send_quote', 'is_interested']"
1663,my schedule is very hectic lately i'm sorry is there a specific number i can call you on or just this one and what hours can i call i'll probably call sometime next week,"['agent_contact_info', 'delay_will_reply']"
1664,thanks for checking in but we are still in the process of moving into our new home we are not ready to make any decisions thanks,"['delay_evaluating', 'delay_new_house']"
1665,i have tried to finance the equipment but was denied and i can't afford to pay full price for it but i would love the service i just can't right now without being able to finance,"['needs_income', 'is_interested', 'credit_denied']"
1666,hi i just waned to know what come on the installation package and how much is it and monthly im just compering quotes,"['delay_evaluating', 'how_does_it_work', 'greeting', 'what_does_it_cost']"
1667,i'm at work and if you could put together a package with doorbell camera and a camera to put at back door and garage with 1 window sensor and 2 door sensors do you have cameras that rotate at motion and send the quote to my email,"['send_info', 'specific_equipment_cost']"
