,phrase,intents
12627,"round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars , show me all the cities that midwest express serves and also how much does the limousine service cost within pittsburgh","atis_airfare,atis_city,atis_ground_fare"
12628,"what is the price of a first class ticket from milwaukee to san francisco round trip , what airlines from washington dc to columbus and then how many stops on continental 1765 from boston to san francisco","atis_airfare,atis_airline,atis_quantity"
12629,what is the meaning of restriction ap80 and then how many people fly on a turboprop,"atis_abbreviation,atis_capacity"
12630,"what is restriction ap 57 , what time zone is denver in and then what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh","atis_abbreviation,atis_city,atis_flight_time"
12631,is there ground transportation from the airport to downtown phoenix,atis_ground_service
12632,what does code yn mean and what's the smallest plane flying from pittsburgh to baltimore on december seventeenth,"atis_abbreviation,atis_aircraft"
12633,"what kind of plane is used on the earliest flight from boston to san francisco afternoon , houston airports and then what are my meal options from boston to denver","atis_aircraft,atis_airport,atis_meal"
12634,"code ff , please show me airlines with round trip flights from boston to denver stop philadelphia and what are all the available meals","atis_abbreviation,atis_airline,atis_meal"
12635,what airlines fly from toronto to san diego and also what time does flight aa 459 depart,"atis_airline,atis_flight_time"
12636,how many flights does continental airlines have with a class of service code f and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_quantity,atis_restriction"
12637,what are the round trip flights from philadelphia to san francisco and then how many first class flights does united have leaving from all airports today,"atis_flight,atis_quantity"
12638,"what kind of plane is used on the earliest flight from boston to san francisco afternoon , i'd like the lowest fare from denver to pittsburgh and then how many flights has continental into and out of atlanta","atis_aircraft,atis_airfare,atis_quantity"
12639,what airport in new york is closest to downtown and is there transportation from the atlanta airport to downtown atlanta,"atis_airport,atis_ground_service"
12640,what flights go from boston to denver before 10 am,atis_flight
12641,what is the fare going from boston to dallas fort worth one way on november seventh and then tell me distance from orlando airport to the city,"atis_airfare,atis_distance"
12642,"what kind of airplane goes from boston to san francisco before noon , what airport is at tampa and then tell me distance from orlando airport to the city","atis_aircraft,atis_airport,atis_distance"
12643,what's the airport at orlando and then ground transport denver,"atis_airport,atis_ground_service"
12644,"what is fare code qo mean , find travel arrangements for a one way flight from san francisco to dallas and also what are the rental car rates in dallas","atis_abbreviation,atis_flight,atis_ground_fare"
12645,"what does the abbreviation ua mean , what is the total seating capacity of all aircraft of american airlines and then what flight from boston to baltimore is the least expensive flight","atis_abbreviation,atis_capacity,atis_flight"
12646,"what does restriction ap 57 mean , what is the name of the airport in philadelphia and what time are flights from denver to san francisco on continental airlines","atis_abbreviation,atis_airport,atis_flight_time"
12647,list the flights from philadelphia to san francisco which have a layover in dallas,atis_flight
12648,what airlines have flights from boston to philadelphia that leave before 630 am and show me the cheapest fare in the database,"atis_airline,atis_cheapest"
12649,airports in new york and then how many flights does eastern airlines have from boston to atlanta,"atis_airport,atis_quantity"
12650,"how much is a first class ticket from washington to san francisco leaving on friday , what are the flight numbers of the flights which go from san francisco to washington via indianapolis and then please list the prices for a rental car in pittsburgh","atis_airfare,atis_flight_no,atis_ground_fare"
12651,how many passengers fit on a d9s and then ground transportation in baltimore,"atis_capacity,atis_ground_service"
12652,show me the airlines that fly between toronto and denver and what are the restrictions on the cheapest one way fare between boston and oakland,"atis_airline,atis_restriction"
12653,can i rent a car in san jose too,atis_ground_service
12654,okay i would like to know the type of aircraft used on a flight from cleveland to dallas please and also nonstop flights from new york city to las vegas on sunday,"atis_aircraft,atis_flight"
